UserID,WindowID,Split,City,State,Country,ZipCode,DegreeType,Major,GraduationDate,WorkHistoryCount,TotalYearsExperience,CurrentlyEmployed,ManagedOthers,ManagedHowMany
517689,6,Train,Greenville,SC,US,29617,Bachelor's,Biology/Pre,2012-06-01 00:00:00,4,3.0,Yes,No,0
517776,6,Train,Phoenix,AZ,US,85041,High School,Not Applicable,1986-01-01 00:00:00,3,18.0,Yes,No,0
517795,6,Train,Edmond,OK,US,73013,Bachelor's,Biology,2004-07-01 00:00:00,4,12.0,No,No,0
517801,6,Train,Marietta,GA,US,30064,Bachelor's,History Education,2012-05-01 00:00:00,3,6.0,No,No,0
517815,6,Test,Henderson,NC,US,27537,High School,Not Applicable,1987-01-01 00:00:00,3,12.0,Yes,No,0
517862,6,Train,Seattle,WA,US,98107,Bachelor's,Photography,,5,6.0,Yes,No,0
517944,6,Train,Pompano Beach,FL,US,33065,Master's,Science of Nursing Education,2011-01-01 00:00:00,1,3.0,Yes,Yes,15
517976,6,Train,Los Angeles,CA,US,90008,,Automotive Technology,2012-05-01 00:00:00,4,6.0,Yes,No,0
517998,6,Train,Dallas,TX,US,75287,High School,Not Applicable,2003-05-01 00:00:00,3,8.0,No,No,0
518081,6,Train,New York,NY,US,10001,Bachelor's,Communication,2010-05-01 00:00:00,4,2.0,No,Yes,4
518232,6,Train,Winter Park,FL,US,32789,High School,Not Applicable,1979-01-01 00:00:00,3,12.0,Yes,No,0
518319,6,Train,Plantation,FL,US,33317,,ENGLISH,2009-01-01 00:00:00,3,3.0,Yes,No,0
518342,6,Train,Richmond,VA,US,23234,Associate's,Surgical Technology,2011-01-01 00:00:00,5,16.0,Yes,No,0
518358,6,Train,Houston,TX,US,77085,High School,Not Applicable,,4,11.0,Yes,No,0
518361,6,Train,Panorama City,CA,US,91402,Bachelor's,Nursing,2012-06-01 00:00:00,4,5.0,Yes,No,0
518471,6,Train,Philadelphia,PA,US,19131,,Information Technology Management,,1,4.0,No,No,0
518494,6,Train,Dallas,TX,US,75238,,Business Administration,,3,1.0,Yes,No,0
518501,6,Train,Miami,FL,US,33147,High School,Not Applicable,1995-01-01 00:00:00,2,7.0,Yes,No,0
518617,6,Train,Miami,FL,US,33169,High School,high school diploma,2005-06-01 00:00:00,4,6.0,No,No,0
518667,6,Train,New Castle,IN,US,47362,Master's,Certified Medical Assistant,2011-01-01 00:00:00,2,9.0,No,No,0
518706,6,Train,Fort Worth,TX,US,76244,Bachelor's,Mechanical Engineering,2006-07-01 00:00:00,2,2.0,No,Yes,5
518790,6,Train,Newport,NC,US,28570,Bachelor's,Information Technologies,2012-06-01 00:00:00,3,13.0,No,No,0
518813,6,Train,Baton Rouge,LA,US,70821,High School,Not Applicable,1986-11-01 00:00:00,7,10.0,No,No,0
518838,6,Train,Tallahassee,FL,US,32305,High School,Not Applicable,2002-01-01 00:00:00,2,3.0,No,No,0
518900,6,Train,Mobile,AL,US,36618,High School,High School/Secondary Diplomas and Certificates,2004-05-01 00:00:00,2,8.0,Yes,Yes,400
518981,6,Train,Dallas,TX,US,75228,High School,Not Applicable,,4,2.0,Yes,No,0
519022,6,Train,Brooklyn,NY,US,11226,High School,Not Applicable,2009-06-01 00:00:00,4,3.0,No,No,0
519039,6,Train,Phoenix,AZ,US,85044,Bachelor's,Business,,2,6.0,No,No,0
519090,6,Train,Kansas City,MO,US,64151,,Accounting and Business/Management,1984-05-01 00:00:00,5,12.0,Yes,Yes,15
519162,6,Train,Inglewood,CA,US,90301,Bachelor's,Health Science,2007-08-01 00:00:00,2,5.0,No,No,0
519279,6,Train,Sacramento,CA,US,95823,Associate's,Automotive Technology,2011-05-01 00:00:00,4,13.0,No,No,0
519280,6,Train,Fort Wayne,IN,US,46818,High School,General Studies,2008-10-01 00:00:00,3,0.0,No,No,0
519288,6,Train,Horn Lake,MS,US,38637,,Register Medical Assistant,2008-01-01 00:00:00,5,14.0,Yes,No,0
519362,6,Train,Tamaqua,PA,US,18252,High School,Not Applicable,1989-06-01 00:00:00,4,16.0,No,Yes,40
519372,6,Train,Saint Paul,MN,US,55109,Associate's,Health Information Technician,,5,13.0,Yes,No,0
519606,6,Train,Orlando,FL,US,32835,Bachelor's,History and English,2008-05-01 00:00:00,2,8.0,Yes,No,0
519616,6,Train,Tinton Falls,NJ,US,07712,Bachelor's,Food and Beverage Management,,5,18.0,Yes,No,0
519703,6,Train,Methuen,MA,US,01844,Associate's,Secretarial Studies,1993-05-01 00:00:00,4,5.0,Yes,No,0
519720,6,Test,Merriam,KS,US,66203,Associate's,Fire Science/EMT,2008-01-01 00:00:00,3,6.0,Yes,No,0
519791,6,Train,Louisville,KY,US,40219,High School,Not Applicable,2006-01-01 00:00:00,2,1.0,No,No,0
519801,6,Train,Scottsdale,AZ,US,85251,Bachelor's,Microbiology and Chemistry,2012-05-01 00:00:00,2,4.0,Yes,No,0
519804,6,Train,Brighton,MI,US,48116,Bachelor's,General Management and Human Resources,2011-12-01 00:00:00,2,4.0,No,No,0
519973,6,Train,Matawan,NJ,US,07747,High School,Not Applicable,1989-06-01 00:00:00,8,22.0,Yes,No,0
520011,6,Train,New Orleans,LA,US,70122,Bachelor's,Media Arts,2003-08-01 00:00:00,4,18.0,Yes,Yes,25
520081,6,Train,Rialto,CA,US,92376,Bachelor's,Legal Studies,2012-01-01 00:00:00,6,23.0,Yes,Yes,6
520147,6,Train,Brooklyn,NY,US,11206,Bachelor's,Computer Science,,3,6.0,Yes,No,0
520173,6,Train,Douglasville,GA,US,30135,Bachelor's,Pre-medicine,,1,3.0,Yes,No,0
520184,6,Train,Oak Park,IL,US,60302,Bachelor's,Marketing/ Communication,2012-03-01 00:00:00,3,1.0,Yes,No,0
520233,6,Train,Belmont,MI,US,49306,Bachelor's,Finance,,4,24.0,Yes,No,0
520276,6,Train,Suffolk,VA,US,23434,High School,Not Applicable,1995-01-01 00:00:00,6,12.0,No,No,0
520387,6,Train,Austell,GA,US,30168,,education,1998-01-01 00:00:00,10,26.0,Yes,No,0
520394,6,Test,Boston,MA,US,02135,Master's,Global Studies and International Affairs,2010-09-01 00:00:00,5,6.0,No,No,0
520430,6,Train,Fort Lauderdale,FL,US,33311,Vocational,Medical Assistant,2011-06-01 00:00:00,4,6.0,Yes,Yes,20
520451,6,Train,North Providence,RI,US,02911,High School,Not Applicable,1998-01-01 00:00:00,6,14.0,Yes,No,0
520522,6,Train,Deatsville,AL,US,36022,Bachelor's,Mechanical Engineering,1999-01-01 00:00:00,7,14.0,Yes,No,0
520589,6,Train,Anaheim,CA,US,92805,High School,Not Applicable,2004-06-01 00:00:00,4,8.0,No,No,0
520611,6,Train,Hernando,MS,US,38632,Bachelor's,Business,2014-09-01 00:00:00,4,20.0,Yes,Yes,4
520632,6,Train,Knoxville,TN,US,37934,Bachelor's,Marketing and Collateral,,10,7.0,Yes,No,0
520638,6,Train,La Puente,CA,US,91746,Bachelor's,Communications,1997-12-01 00:00:00,7,8.0,No,No,0
520733,6,Train,Anchorage,AK,US,99517,Bachelor's,Psychology,2009-01-01 00:00:00,10,28.0,Yes,No,0
520757,6,Train,New Orleans,LA,US,70143,Bachelor's,Psychology,2011-05-01 00:00:00,4,9.0,Yes,No,0
520932,6,Train,Sussex,NJ,US,07461,Bachelor's,English as a Second Language,2011-12-01 00:00:00,6,4.0,Yes,No,0
520944,6,Train,Middleburg,FL,US,32068,Bachelor's,General Studies,2011-05-01 00:00:00,5,6.0,Yes,No,0
520976,6,Train,New Braunfels,TX,US,78130,Associate's,Fire Behavior,2010-03-01 00:00:00,2,5.0,Yes,Yes,12
521025,6,Train,Katy,TX,US,77494,Bachelor's,Social Works,2012-06-01 00:00:00,3,5.0,Yes,No,0
521046,6,Train,Greenwood,IN,US,46143,High School,General Studies,2000-06-01 00:00:00,6,10.0,Yes,Yes,25
521057,6,Train,San Marcos,TX,US,78666,Bachelor's,Biology,2012-05-01 00:00:00,3,4.0,Yes,No,0
521106,6,Train,Tempe,AZ,US,85281,Bachelor's,Global Studies--Economic Development,2011-06-01 00:00:00,4,1.0,Yes,No,0
521111,6,Train,Fairborn,OH,US,45324,Bachelor's,Business field,2012-06-01 00:00:00,4,6.0,Yes,No,0
521117,6,Train,Thornton,CO,US,80602,Bachelor's,Hotel and Restaurant Management,,4,20.0,Yes,No,0
521211,6,Train,Columbus,IN,US,47201,High School,Not Applicable,2010-05-01 00:00:00,2,3.0,No,No,0
521279,6,Train,Toledo,OH,US,43605,Vocational,apprenticeship classes,2007-01-01 00:00:00,5,28.0,No,Yes,5
521298,6,Train,Lockport,IL,US,60441,Bachelor's,"Digital Printing,  Web Technology",2012-05-01 00:00:00,3,6.0,Yes,No,0
521326,6,Train,Bolingbrook,IL,US,60490,Bachelor's,Business Computer Information Systems,2012-05-01 00:00:00,2,4.0,No,No,0
521341,6,Train,East Point,GA,US,30344,High School,Not Applicable,2012-05-01 00:00:00,1,0.0,No,No,0
521411,6,Train,Hammond,IN,US,46324,Bachelor's,Criminal Justice,2012-05-01 00:00:00,2,8.0,No,No,0
521505,6,Train,Winter Haven,FL,US,33884,High School,Not Applicable,1996-01-01 00:00:00,3,12.0,Yes,No,0
521533,6,Train,Plano,TX,US,75023,Bachelor's,Banking,2003-06-01 00:00:00,5,9.0,Yes,Yes,12
521701,6,Train,San Diego,CA,US,92114,,Criminal Justice,2012-12-01 00:00:00,2,6.0,Yes,Yes,5
521788,6,Train,Tempe,AZ,US,85282,,Healthcare Unit Coordinator,2001-01-01 00:00:00,4,10.0,No,No,0
521983,6,Train,Gypsum,CO,US,81637,Bachelor's,Biology,2006-05-01 00:00:00,8,12.0,No,No,0
522082,6,Train,Babson Park,FL,US,33827,Bachelor's,Business Marketing,2012-05-01 00:00:00,2,3.0,No,No,0
522109,6,Train,Los Angeles,CA,US,90016,High School,Not Applicable,2005-01-01 00:00:00,3,4.0,No,No,0
522110,6,Train,Houston,TX,US,77070,High School,Not Applicable,2000-06-01 00:00:00,3,4.0,No,No,0
522141,6,Train,Jacksonville,FL,US,32246,Associate's,Professional Aeronautics Candidate,2012-06-01 00:00:00,4,6.0,Yes,No,0
522211,6,Train,Brownsburg,IN,US,46112,Bachelor's,Business Management,2011-05-01 00:00:00,2,2.0,Yes,No,0
522235,6,Train,Phoenix,AZ,US,85022,High School,General Studies,2009-05-01 00:00:00,4,3.0,No,No,0
522268,6,Train,Las Vegas,NV,US,89117,High School,Regular/General High School/Secondary Diploma Program,2006-06-01 00:00:00,4,6.0,Yes,Yes,3
522283,6,Train,Huntersville,NC,US,28078,Bachelor's,Biology,2012-05-01 00:00:00,7,7.0,No,No,0
522310,6,Train,Philadelphia,PA,US,19140,High School,Not Applicable,2004-01-01 00:00:00,3,6.0,Yes,No,0
522311,6,Train,New York,NY,US,10022,Master's,Media Management,2008-01-01 00:00:00,2,9.0,Yes,No,0
522352,6,Train,Columbia,SC,US,29210,High School,Not Applicable,2010-05-01 00:00:00,4,3.0,Yes,No,0
522461,6,Train,Riverside,CA,US,92509,Bachelor's,Medical Assistant,2010-05-01 00:00:00,2,2.0,Yes,No,0
522463,6,Train,Los Angeles,CA,US,90063,Bachelor's,Psychology,2007-01-01 00:00:00,5,12.0,No,No,0
522464,6,Train,Arvada,CO,US,80004,Bachelor's,Applied Math,2011-05-01 00:00:00,6,4.0,Yes,No,0
522465,6,Train,Downers Grove,IL,US,60515,Bachelor's,Political Science/Public Service,1990-12-01 00:00:00,8,18.0,No,No,0
522525,6,Train,Adamsville,TN,US,38310,Master's,Nursing,2011-01-01 00:00:00,6,5.0,Yes,No,0
522551,6,Train,Greensboro,NC,US,27409,Associate's,Business Administration,,3,9.0,Yes,No,0
522556,6,Train,Roswell,GA,US,30075,,Business Management,2012-05-01 00:00:00,2,8.0,No,Yes,4
522685,6,Train,Irving,TX,US,75063,Bachelor's,Marketing and Computer Information Systems,2003-12-01 00:00:00,3,10.0,Yes,Yes,16
522766,6,Train,Bridgeport,CT,US,06604,Associate's,Business Administration,2012-06-01 00:00:00,3,6.0,No,No,0
522830,6,Train,Hoover,AL,US,35226,Bachelor's,Mass Communication,,3,6.0,No,No,0
522884,6,Train,Reno,NV,US,89523,High School,Not Applicable,2000-01-01 00:00:00,3,13.0,No,No,0
522921,6,Train,Fayetteville,GA,US,30215,Bachelor's,English,1992-01-01 00:00:00,8,22.0,Yes,No,0
522949,6,Train,Nampa,ID,US,83651,,Medical,,4,14.0,Yes,No,0
523016,6,Train,Upland,CA,US,91786,Associate's,nursing,2000-06-01 00:00:00,4,7.0,No,No,0
523178,6,Train,Stroudsburg,PA,US,18360,Bachelor's,Sociology,2010-05-01 00:00:00,5,6.0,Yes,No,0
523214,6,Train,Metairie,LA,US,70002,Bachelor's,Construction Management,2007-09-01 00:00:00,2,3.0,Yes,No,0
523347,6,Train,Dallas,TX,US,75217,,Medical Office Specialist,2009-02-01 00:00:00,2,4.0,No,No,0
523354,6,Train,Terre Haute,IN,US,47802,Bachelor's,"Business Administration and Management, General",2014-01-01 00:00:00,10,30.0,No,Yes,35
523375,6,Train,Des Moines,IA,US,50317,,Bilingual Business,1975-06-01 00:00:00,4,19.0,Yes,Yes,30
523419,6,Train,Fort Walton Beach,FL,US,32547,High School,Not Applicable,2010-01-01 00:00:00,4,4.0,Yes,No,0
523441,6,Train,Lexington,OH,US,44904,High School,Not Applicable,1974-01-01 00:00:00,5,39.0,Yes,No,0
523510,6,Train,Los Angeles,CA,US,90019,Bachelor's,Finance,,5,8.0,No,No,0
523525,6,Train,Winter Park,FL,US,32789,Bachelor's,Economics,1989-01-01 00:00:00,3,20.0,Yes,No,0
523612,6,Train,Tampa,FL,US,33612,Bachelor's,Business Administration,,2,8.0,Yes,No,0
523642,6,Train,Sacramento,CA,US,95834,Master's,Electrical Engineering,2006-09-01 00:00:00,9,14.0,Yes,No,0
523643,6,Train,College Station,TX,US,77845,,finance,2012-05-01 00:00:00,3,5.0,Yes,No,0
523702,6,Test,Glendora,CA,US,91740,,Medical Assistant Program,2011-10-01 00:00:00,3,4.0,Yes,No,0
523892,6,Train,Dallas,TX,US,75238,Master's,Civil Engineering Construction Management,2012-08-01 00:00:00,3,11.0,No,Yes,8
523972,6,Train,La Fayette,GA,US,30728,High School,Not Applicable,,4,3.0,Yes,No,0
523977,6,Train,Logan,UT,US,84321,Master's,Geotechnical Engineering,2012-07-01 00:00:00,4,6.0,No,No,0
523992,6,Train,Hilton Head,SC,US,29928,Bachelor's,Communication,2012-04-01 00:00:00,6,4.0,Yes,No,0
524023,6,Train,Margate,FL,US,33063,High School,Not Applicable,2006-05-01 00:00:00,4,7.0,No,No,0
524024,6,Train,Big Rapids,MI,US,49307,Bachelor's,Human Resource Management,,2,4.0,No,No,0
524026,6,Train,Costa Mesa,CA,US,92626,Bachelor's,Philosophy,,4,13.0,No,No,0
524087,6,Train,Mount Holly,NC,US,28120,High School,Not Applicable,,2,25.0,No,No,0
524099,6,Train,Warren,MI,US,48089,High School,Not Applicable,2009-06-01 00:00:00,3,6.0,Yes,No,0
524188,6,Train,Decatur,TX,US,76234,High School,Not Applicable,1980-05-01 00:00:00,4,18.0,No,Yes,1
524202,6,Train,Sherwood,OR,US,97140,Associate's,Computer Science,1990-01-01 00:00:00,3,12.0,Yes,No,0
524229,6,Train,Columbus,OH,US,43224,Bachelor's,Technical Management,,3,10.0,Yes,Yes,10
524256,6,Train,Kansas City,MO,US,64118,High School,Not Applicable,,9,7.0,No,No,0
524285,6,Train,Columbia,SC,US,29229,Bachelor's,Business Administration/Marketing,1996-05-01 00:00:00,5,14.0,Yes,No,0
524362,6,Train,Jersey City,NJ,US,07306,Bachelor's,Accounting,,6,22.0,Yes,No,0
524412,6,Train,San Jose,CA,US,95111,High School,Not Applicable,,4,6.0,Yes,No,0
524431,6,Train,Philadelphia,PA,US,19149,Vocational,Medical Assistant,2010-07-01 00:00:00,6,10.0,Yes,No,0
524445,6,Train,Schenectady,NY,US,12308,High School,Not Applicable,1999-01-01 00:00:00,1,4.0,No,No,0
524448,6,Train,Arlington,TX,US,76006,High School,Not Applicable,,4,3.0,Yes,No,0
524645,6,Train,Houston,TX,US,77053,High School,Not Applicable,,3,21.0,No,No,0
524682,6,Train,Cincinnati,OH,US,45245,High School,Not Applicable,2008-05-01 00:00:00,5,5.0,No,No,0
524718,6,Train,Nashville,TN,US,37205,High School,Not Applicable,2008-01-01 00:00:00,4,3.0,Yes,No,0
524739,6,Train,Roscoe,IL,US,61073,Bachelor's,communications,,9,23.0,No,No,0
524743,6,Train,Chicago,IL,US,60641,,Computer Science,2012-06-01 00:00:00,6,11.0,Yes,No,0
524747,6,Train,Gray Court,SC,US,29645,High School,nursing,,2,15.0,No,No,0
524780,6,Train,Tyler,TX,US,75703,Bachelor's,Finance,2011-12-01 00:00:00,5,4.0,Yes,No,0
524833,6,Train,Dayton,TX,US,77535,High School,Not Applicable,2010-01-01 00:00:00,5,7.0,Yes,Yes,2
524861,6,Train,Kokomo,IN,US,46902,High School,Not Applicable,,3,26.0,No,No,0
524874,6,Train,Escondido,CA,US,92025,Master's,Educational Counseling and Development,1995-01-01 00:00:00,4,16.0,Yes,No,0
524995,6,Train,Camden,NJ,US,08105,Associate's,Addictions Counseling,2012-02-01 00:00:00,3,7.0,No,No,0
525020,6,Train,Englewood,CO,US,80111,,Marketing/Computer Information Systems,2010-01-01 00:00:00,7,12.0,No,No,0
525021,6,Train,Doral,FL,US,33178,High School,Not Applicable,2012-06-01 00:00:00,1,1.0,Yes,No,0
525053,6,Train,Atlanta,GA,US,30319,Bachelor's,Philosophy & Psychology,2012-05-01 00:00:00,9,5.0,No,No,0
525054,6,Train,Pawtucket,RI,US,02861,Bachelor's,Psychology,2004-05-01 00:00:00,4,6.0,Yes,No,0
525057,6,Train,Warrenton,VA,US,20187,High School,Not Applicable,2012-05-01 00:00:00,1,2.0,No,No,0
525060,6,Train,Bronx,NY,US,10458,High School,Not Applicable,1997-01-01 00:00:00,4,11.0,No,No,0
525133,6,Train,New York,NY,US,10032,Associate's,Arts,1998-05-01 00:00:00,6,13.0,No,No,0
525152,6,Train,Pembroke Pines,FL,US,33023,,Engineer Computer Information Science,2000-08-01 00:00:00,5,11.0,No,Yes,6
525202,6,Train,Lexington,KY,US,40517,Bachelor's,History,2011-12-01 00:00:00,2,8.0,Yes,No,0
525290,6,Train,Los Angeles,CA,US,90045,Bachelor's,Film Studies,2012-07-01 00:00:00,4,11.0,Yes,No,0
525328,6,Train,Markle,IN,US,46770,High School,General Studies,1969-05-01 00:00:00,7,43.0,Yes,Yes,100
525348,6,Train,Century,FL,US,32535,High School,Not Applicable,,1,8.0,No,No,0
525504,6,Train,Jonesboro,GA,US,30236,Master's,HR Management,2009-10-01 00:00:00,10,19.0,No,No,0
525508,6,Train,Atlanta,GA,US,30331,Bachelor's,Political Science,2011-05-01 00:00:00,4,9.0,Yes,No,0
525726,6,Train,Norwalk,CT,US,06851,,Pre-Nursing,2012-06-01 00:00:00,4,5.0,Yes,No,0
525767,6,Train,Crossville,AL,US,35962,High School,Not Applicable,1972-05-01 00:00:00,6,35.0,Yes,No,0
525776,6,Train,Fort Pierce,FL,US,34947,,Property and Liability Insurance,1988-01-01 00:00:00,7,26.0,Yes,No,0
525796,6,Train,Anaheim,CA,US,92801,,Industrial Engineering,,4,29.0,No,No,0
525799,6,Train,Los Angeles,CA,US,90039,High School,Not Applicable,,10,23.0,No,No,0
525823,6,Train,Oak Grove,MO,US,64075,High School,Not Applicable,,4,26.0,No,No,0
525853,6,Train,Charlotte,NC,US,28211,,Architectural,,10,15.0,Yes,No,0
525876,6,Train,Trumbull,CT,US,06611,Bachelor's,"Business Management Studies, Accounting",2000-05-01 00:00:00,3,6.0,No,No,0
525892,6,Train,Philadelphia,PA,US,19107,Master's,Interdisiplinary Health Sciences,2012-05-01 00:00:00,3,7.0,No,No,0
525948,6,Train,Sugar Hill,GA,US,30518,Bachelor's,Business Management,2008-01-01 00:00:00,2,7.0,No,No,0
525961,6,Train,Wichita Falls,TX,US,76308,Bachelor's,Communication/Journalism,1984-05-01 00:00:00,5,23.0,Yes,No,0
526015,6,Train,Chicago,IL,US,60616,Bachelor's,Psychology,2012-06-01 00:00:00,3,3.0,No,No,0
526046,6,Train,Fort Smith,AR,US,72903,Bachelor's,Arts Psychology,2012-06-01 00:00:00,2,1.0,No,No,0
526065,6,Train,Parker,CO,US,80134,,Business,,3,7.0,Yes,No,0
526148,6,Train,Bedford,TX,US,76021,High School,Not Applicable,2007-01-01 00:00:00,3,6.0,Yes,No,0
526263,6,Train,Sarasota,FL,US,34243,Bachelor's,Construction Management,2012-06-01 00:00:00,5,20.0,Yes,Yes,5
526351,6,Train,Mattoon,IL,US,61938,Bachelor's,Agribusiness Economics,2012-05-01 00:00:00,3,6.0,Yes,No,0
526457,6,Train,Farmingdale,NY,US,11735,Bachelor's,Accounting,1991-07-01 00:00:00,7,19.0,No,Yes,1
526560,6,Train,El Monte,CA,US,91733,Bachelor's,Child Development,2010-05-01 00:00:00,1,11.0,Yes,Yes,14
526561,6,Train,Phoenix,AZ,US,85037,High School,Not Applicable,1983-01-01 00:00:00,5,6.0,No,No,0
526631,6,Train,Milwaukee,WI,US,53214,High School,I.T. /Automotive,2009-06-01 00:00:00,4,6.0,No,No,0
526652,6,Train,Philadelphia,PA,US,19148,,Clinical Medical,2012-05-01 00:00:00,2,1.0,Yes,No,0
526736,6,Train,Rowland Heights,CA,US,91748,Bachelor's,Water Resources Engineering,,3,18.0,Yes,No,0
526743,6,Train,Boston,MA,US,02110,Bachelor's,Business Management,,2,12.0,Yes,No,0
526773,6,Train,Lutherville,MD,US,21093,Master's,Gerontology,,3,5.0,No,No,0
526787,6,Train,Irvine,CA,US,92604,Master's,Medical Assistant,2012-05-01 00:00:00,5,7.0,Yes,No,0
526885,6,Train,Danville,IN,US,46122,High School,Not Applicable,1977-01-01 00:00:00,8,33.0,No,No,0
526924,6,Train,Lewis Center,OH,US,43035,High School,Not Applicable,2010-06-01 00:00:00,3,3.0,No,No,0
526940,6,Train,Scotch Plains,NJ,US,07076,Bachelor's,Civil Engineering,2004-01-01 00:00:00,2,6.0,Yes,No,0
527056,6,Train,North Brunswick,NJ,US,08902,,Nursing,2011-01-01 00:00:00,3,5.0,No,No,0
527075,6,Train,Dallas,TX,US,75219,Bachelor's,Commerce,,10,30.0,Yes,No,0
527137,6,Train,Smyrna,TN,US,37167,High School,Not Applicable,,2,4.0,Yes,No,0
527138,6,Train,Athens,GA,US,30606,High School,Not Applicable,1997-06-01 00:00:00,5,12.0,Yes,No,0
527149,6,Train,Las Vegas,NV,US,89131,Associate's,Multiple Mechanics,2010-01-01 00:00:00,3,12.0,Yes,No,0
527273,6,Train,Brooklyn,NY,US,11208,High School,Not Applicable,1990-01-01 00:00:00,2,15.0,No,No,0
527344,6,Train,Houston,TX,US,77082,High School,Not Applicable,2005-05-01 00:00:00,3,6.0,No,No,0
527443,6,Train,Grandview,MO,US,64030,,Early Childhood Education Program,2012-06-01 00:00:00,2,3.0,Yes,No,0
527446,6,Train,Tampa,FL,US,33614,,Medical,2009-05-01 00:00:00,4,21.0,No,No,0
527475,6,Train,Boston,MA,US,02114,Bachelor's,Business Administration. Marketing,2012-05-01 00:00:00,3,1.0,No,No,0
527480,6,Train,Decatur,GA,US,30032,,Computer Engineering Technologies/Technicians,2012-02-01 00:00:00,1,1.0,No,No,0
527485,6,Train,Columbia,SC,US,29203,High School,Not Applicable,1985-01-01 00:00:00,9,17.0,No,No,0
527581,6,Train,Lewisville,TX,US,75067,,Pharmacy Technician Course,2000-01-01 00:00:00,3,13.0,No,No,0
527666,6,Train,Newark,NJ,US,07114,Bachelor's,Criminal Justice,2011-09-01 00:00:00,7,6.0,No,No,0
527768,6,Train,Crestwood,IL,US,60445,Associate's,Nursing,1991-01-01 00:00:00,1,21.0,Yes,No,0
527819,6,Train,El Paso,TX,US,79902,,Kinesiology,2002-07-01 00:00:00,7,10.0,No,No,0
527861,6,Train,Carrollton,VA,US,23314,Bachelor's,Management,2012-05-01 00:00:00,3,2.0,Yes,No,0
527895,6,Train,Westbury,NY,US,11590,Associate's,Office Technology/Legal & Executive,2001-01-01 00:00:00,5,10.0,No,No,0
527899,6,Train,Queens Village,NY,US,11428,Bachelor's,Economics,2011-12-01 00:00:00,4,7.0,Yes,No,0
527954,6,Train,Fort Worth,TX,US,76115,Associate's,Health Care Administration,2012-06-01 00:00:00,1,9.0,No,No,0
527985,6,Train,Milwaukee,WI,US,53211,PhD,Harlan,1989-01-01 00:00:00,6,21.0,No,No,0
528060,6,Train,Des Moines,WA,US,98198,High School,Not Applicable,1989-05-01 00:00:00,3,19.0,No,No,0
528087,6,Train,Montebello,CA,US,90640,Vocational,Automated Bookkeeping,1994-12-01 00:00:00,5,8.0,No,No,0
528108,6,Train,Livermore,CA,US,94550-2314,Bachelor's,Business Administration,2010-01-01 00:00:00,3,8.0,Yes,No,0
528155,6,Train,Scranton,PA,US,18510,Bachelor's,Management,2012-06-01 00:00:00,4,3.0,No,No,0
528161,6,Train,Nashville,TN,US,37209,,Psychology,,5,4.0,Yes,No,0
528242,6,Train,Springdale,AR,US,72762,Bachelor's,Reactor Design,2011-01-01 00:00:00,2,6.0,Yes,No,0
528296,6,Train,Canton,MI,US,48187,Bachelor's,Interdisciplinary Studies Law&Society,2011-05-01 00:00:00,3,10.0,No,Yes,4
528321,6,Train,Cheverly,MD,US,20785,Master's,Social Science Student,,8,112.0,Yes,No,0
528337,6,Train,Grove City,OH,US,43123,,Automotive Technology,2006-01-01 00:00:00,4,11.0,Yes,No,0
528374,6,Test,Sugar Hill,GA,US,30518,Bachelor's,Business,2011-01-01 00:00:00,5,28.0,Yes,No,0
